"image","xmin","ymin","xmax","ymax","label"
"203.jpg",22.70781829419036,141.52485327429986,56.36395241038319,178.48621550658982,"six"
"203.jpg",76.79504017305315,145.47370521004945,104.84587453646478,172.24265084431633,"times"
"203.jpg",112.4304697156984,135.96375617792424,139.13473423980224,177.12938890032953,"five"
"203.jpg",138.96844097651422,133.45011326194398,165.06972342398024,177.206419892916,"five"
"203.jpg",180.7824088380717,141.0126647446458,205.37894004944377,161.01369439868205,"eq"
"203.jpg",207.7678847342398,132.38113931219112,245.0581350432633,180.0998120881384,"four"
"203.jpg",245.11627008652658,124.26315383031303,280,185.52846993410216,"four"
"204.jpg",31.30504480840544,23.417421746293247,76.59900339925835,81.93394769357496,"four"
"204.jpg",101.46187422744129,36.074830107084026,149.07988257107542,87.29908875617792,"seven"
"204.jpg",152.05423362175526,32.711143430807255,190.7883961681088,90.58574443986822,"seven"
"204.jpg",215.49038164400494,9.020734658154861,238.58621755253398,48.19302151976936,"six"
"204.jpg",231.0340698393078,72.49697539126853,244.20233312731767,109.75835306836903,"one"
"204.jpg",252.0113566131026,63.058651668039545,280,122.43197848023065,"two"
"204.jpg",19.360321384425216,78.0337469110379,57.115652039555,126.34028778830313,"eight"
"204.jpg",60.360398640296665,87.68559514003296,85.60047126081582,133.83526822487647,"eight"
"204.jpg",115.80635815822004,129.63775483937397,149.10286619283067,183.2634884678748,"nine"
"204.jpg",153.04388133498148,128.38498764415158,192.83529048207666,182.96617586490942,"nine"
"204.jpg",202.13689740420273,124.05503500823724,232.1751390605686,174.610340300659,"five"
"204.jpg",240.22887051915947,160.48664023887974,272.9575478986403,203.6915671334432,"zero"
"204.jpg",80.68738411619283,177.79428799423394,105.23254017305315,208.37424063014828,"six"
"204.jpg",21.29500154511743,159.1271107907743,56.20712299134735,199.2818806630972,"three"
"206.jpg",8.33494283065513,15.291327738879737,51.36298671199011,78.44187602965404,"eight"
"206.jpg",73.35966470951793,10.311341639209227,116.48775494437578,73.5037839785832,"six"
"206.jpg",123.94932014833128,15.285922055189458,149.29619901112486,44.96177409390445,"times"
"206.jpg",160.7339307787392,7.047660111202636,198.02012515451176,70.04144357495882,"four"
"206.jpg",230.23369901112486,29.531250000000004,272.0016996291718,76.66070325370676,"two"
"206.jpg",17.164709517923363,97.20905838138385,56.99262206427689,128.66067751235585,"eq"
"206.jpg",63.26309487021014,83.20563478171336,115.19932014833128,137.3165285214168,"two"
"206.jpg",124.81458590852905,100.3984117586491,160.65010815822004,156.3918348434926,"four"
"206.jpg",188.38322775030903,85.4206136738056,221.39852441285538,141.46944501647448,"eight"
"206.jpg",237.6560568603214,81.89070222405273,272.0571307169345,118.3196046128501,"zero"
"206.jpg",20.677147713226205,141.5397189044481,61.86514987639061,191.8585255354201,"zero"
"206.jpg",97.20990420271941,167.37618410214168,135.33026885043265,193.16805240939044,"eq"
"206.jpg",174.55655129789864,155.89721478583198,209.4024258343634,185.65144923805605,"div"
"206.jpg",236.41629326328803,139.67070376853377,269.90613411619285,190.27736305601317,"six"
"207.jpg",20.9610630407911,14.231813735584845,30.414091470951792,64.15195119439869,"one"
"207.jpg",52.53109548825711,18.041469316309723,91.29635352286775,62.392401153212525,"two"
"207.jpg",101.77553306551299,16.679237026359143,140.10815822002473,65.87906713344317,"three"
"207.jpg",159.67803615574783,14.216948105436574,174.46596878862795,58.94762922158155,"one"
"207.jpg",187.49903430160694,17.14412582372323,222.2408065512979,60.93962366144976,"two"
"207.jpg",230.6311804697157,7.482817648270181,254.06906674907293,57.801624279242176,"three"
"207.jpg",16.58741501854141,77.94049886738057,50.19487793572311,123.1779628294893,"three"
"207.jpg",57.921430778739186,69.08328614085667,107.07934177997528,122.19818266062603,"two"
"207.jpg",113.11457045735476,72.6929314250412,130.43340543881334,119.28587057248765,"one"
"207.jpg",160.15663627935723,70.46308690280067,182.12086681087763,124.53208659390447,"three"
"207.jpg",198.2499613720643,75.24981981054366,233.13504326328803,119.9548239291598,"two"
"207.jpg",238.35367737948084,68.1089116556837,257.25973423980224,119.9872580313015,"one"
"207.jpg",234.5411001236094,141.392414023888,254.73423980222498,194.77759472817132,"one"
"207.jpg",181.5016610012361,163.22732186985175,227.46484857849197,199.62108731466228,"two"
"207.jpg",156.77804388133498,161.27857289950578,180.09830809641534,202.62935028830316,"three"
"207.jpg",107.06176606922126,153.66737026359144,126.52483776266996,194.20053799423394,"one"
"207.jpg",63.6768000618047,142.57490733113676,97.54113875154512,192.82073723228996,"two"
"207.jpg",20.395936341161928,139.0301302512356,54.07911001236094,190.7192776976936,"three"
"208.jpg",9.486827873918418,10.243770593080725,38.79635352286774,67.5859117586491,"four"
"208.jpg",44.882957354758965,17.306296334431632,66.30639678615574,72.8415877265239,"five"
"208.jpg",67.21898176761434,19.302345037067546,96.69209672435105,69.10220603377266,"six"
"208.jpg",127.56450865265761,17.95092411449753,155.73431705809642,71.90099876441516,"four"
"208.jpg",166.13643386897405,14.062886120263592,201.82323856613104,73.78082526771006,"five"
"208.jpg",206.82555624227442,7.636879633443163,235.77815976514216,65.96150380971994,"six"
"208.jpg",30.550641223733006,90.99252213756179,56.63299598269469,135.9434848640857,"six"
"208.jpg",72.56740574783684,90.71412942751236,112.3087917181706,147.32920613673807,"four"
"208.jpg",124.75645086526576,87.35044275123559,164.41401421508036,132.87440794892916,"five"
"208.jpg",170.71693448702104,86.06929571663922,207.24466934487023,131.35135656919277,"five"
"208.jpg",211.14106922126084,80.3095397446458,248.50838226205195,131.59055807248765,"four"
"208.jpg",256.1686881953029,89.46406507413509,278.31002781211373,137.99223898270182,"six"
"208.jpg",21.843904511742892,143.96416803953872,53.57482231149567,194.91273682042834,"six"
"208.jpg",68.97520086526576,154.80661810131798,100.92243510506799,195.30464888797366,"four"
"208.jpg",108.18796353522868,154.05793091021417,136.10224814585908,201.8144434719934,"five"
"208.jpg",152.49227441285538,147.20352399093906,184.36785383189124,203.10234761120267,"four"
"208.jpg",200.02240420271943,154.913380354201,227.44321693448705,199.6332501029654,"five"
"208.jpg",227.9650803461063,146.4980822693575,265.20125154511743,201.46983113673807,"six"
"210.jpg",16.32513133498146,24.874253500823723,47.46658683559951,46.195621396210875,"eq"
"210.jpg",54.84027348578492,19.751016783360793,101.93912237330036,54.00953717051071,"times"
"210.jpg",118.73338998763907,21.624086182042834,166.33111866501855,55.16905632207579,"plus"
"210.jpg",191.26429233621755,31.944887767710053,217.63191440049445,44.456342668863265,"minus"
"210.jpg",238.73763906056863,22.84441927512356,264.8078260197775,57.66377934514004,"div"
"210.jpg",227.00112021013598,80.26088859143329,259.7406134116193,120.35349310131797,"div"
"210.jpg",254.98300370828184,155.83099516062603,276.7795889987639,200.20354973228996,"plus"
"210.jpg",216.85858312731767,161.456960461285,249.10054851668727,193.47077069604615,"eq"
"210.jpg",180.0469329419036,88.29778881795717,209.58494283065517,113.25042473228996,"eq"
"210.jpg",160.7339307787392,161.01369439868205,193.0840543881335,190.0827584431631,"eq"
"210.jpg",112.91042181705811,73.79974516062603,154.83795580964156,118.73449083607909,"plus"
"210.jpg",105.5218634116193,157.09457372322902,150.18309641532758,201.36306888385505,"plus"
"210.jpg",66.7173980222497,74.95791289126853,96.45820457354759,115.28971890444811,"times"
"210.jpg",68.28028430160693,152.56190794892916,103.30326792336217,196.46822230230643,"times"
"210.jpg",12.44495519159456,146.22104098023064,63.01973887515451,198.66292988056014,"div"
"210.jpg",18.282795117428925,77.14991762767711,48.26695766378245,118.75341072899508,"div"
"209.jpg",9.04067521631644,13.369607186985174,41.26776885043263,68.26973074546953,"seven"
"209.jpg",46.306589925834366,10.478917833607909,74.67108312731767,73.24836542421747,"eight"
"209.jpg",78.45391687268233,7.490926173805602,111.38944684796044,72.96186418863263,"nine"
"209.jpg",126.22605067985167,18.463112644151565,171.42266687268233,71.69152852141681,"zero"
"209.jpg",177.21994746600743,9.365346993410215,214.8238566131026,77.09991505354202,"eight"
"209.jpg",218.1632416563659,8.619362644151566,250.27812113720643,67.5953717051071,"nine"
"209.jpg",259.92583436341164,17.679288509060957,280,73.69028006589787,"seven"
"209.jpg",26.095874536464773,105.4108319604613,52.70820457354759,148.33601472405275,"zero"
"209.jpg",59.004364956736715,96.29414641680395,97.9278043881335,149.2374124794069,"seven"
"209.jpg",108.42861557478369,102.09579643739704,132.64659301606923,153.17680446869852,"eight"
"209.jpg",141.38712917181707,89.3559514003295,172.50830500618048,147.9049114497529,"nine"
"209.jpg",194.11155747836835,95.22787530889622,220.26962299134735,133.75958865321252,"zero"
"209.jpg",225.06373609394316,87.11394408978583,259.0037855377009,143.86686573311368,"eight"
"209.jpg",29.20271940667491,157.00943420510708,53.49775957972806,210,"nine"
"209.jpg",65.93189894932016,161.86779242174632,107.87295271940668,210.00000000000003,"seven"
"209.jpg",116.25927070457355,170.41688117792424,139.5497914091471,205.5659879530478,"zero"
"209.jpg",151.6864956736712,168.82625875205932,183.0902348578492,210,"seven"
"209.jpg",188.07092088998766,155.87964631383855,216.9951328800989,206.4849541803954,"eight"
"209.jpg",219.68151266996293,150.57261635090612,255.33046199011125,206.93903161037895,"nine"
"212.jpg",9.369205809641533,6.030040156507414,48.790173053152046,69.54276925453048,"two"
"212.jpg",47.74509425216316,12.24792782125206,76.17042645241038,66.78181630971994,"four"
"212.jpg",89.41034456118665,8.713962108731467,122.3958977132262,70.59687757413509,"six"
"212.jpg",122.33641069221261,11.174899608731467,153.1831350432633,71.5699006383855,"eight"
"212.jpg",154.68518232385662,17.633340197693578,199.93317367119903,65.9223126029654,"zero"
"212.jpg",220.07764215080348,26.470281610378915,256.5905052533993,60.5369002265239,"zero"
"212.jpg",254.34081427688506,80.02438992998353,275.85213226205195,123.30769923805602,"six"
"212.jpg",220.4291563658838,80.76767143739704,246.03831891223734,127.22817133443164,"four"
"212.jpg",185.10197775030903,90.8479200988468,218.5242197156984,136.11646674217465,"two"
"212.jpg",137.69487793572313,88.95593080724878,183.20380098887517,134.11906661861616,"two"
"212.jpg",99.33250927070458,86.817982907743,130.49154048207663,136.65568369028006,"four"
"212.jpg",54.684796044499386,86.14497528830313,88.24764369592089,140.58696715403627,"six"
"212.jpg",1.783258652657602,86.39363673805602,42.21144932014833,142.96681939868205,"eight"
"212.jpg",21.249034301606923,153.91332887149917,60.91470951792337,195.46952224052717,"eight"
"212.jpg",61.51769159456119,153.7808896210873,97.20855222496911,197.74801791598023,"zero"
"212.jpg",106.81976205191594,159.5419970140033,133.0183868974042,204.6591845140033,"six"
"212.jpg",136.9120828182942,160.29608988879738,164.63438658838072,203.5104767298188,"four"
"212.jpg",165.48072466007417,166.01530323311368,208.9508652657602,205.9579000205931,"two"
"212.jpg",203.21983158220024,158.45815743410216,229.87812886279357,198.15344419275127,"four"
"212.jpg",239.96929079110012,157.44459174217465,265.13230067985165,210.00000000000003,"six"
"212.jpg",256.3741888133498,160.27176431219112,279.25641223733004,200.70492689456344,"eight"
"211.jpg",18.34363411619283,10.72487644151565,35.278507416563656,57.15294223640856,"one"
"211.jpg",55.27561032138443,16.22245675453048,84.57161619283066,64.98983216639209,"three"
"211.jpg",99.20677533992584,13.177705415980231,136.644391223733,61.94102656507414,"five"
"211.jpg",153.35348423980224,11.583028727347612,189.93665018541412,56.804275638385505,"seven"
"211.jpg",210.21766841779976,11.931695325370676,242.83277966625465,64.37898990939044,"nine"
"211.jpg",8.157833745364648,75.53091536243822,53.78032292954265,121.39273579077431,"nine"
"211.jpg",67.4380021631644,76.75530271828666,94.61816285537701,122.62658309308074,"seven"
"211.jpg",107.11043726823239,82.05827841845141,150.88477286773795,120.1764569604613,"five"
"211.jpg",163.79751236093944,72.19831136738057,197.413087144623,121.5332835667216,"three"
"211.jpg",221.3133498145859,77.89455055601319,240.20183096415326,121.10623455518947,"one"
"211.jpg",247.5295503708282,76.2079772446458,275.3302688504326,127.9511815280066,"three"
"211.jpg",16.80913936959209,144.36554005354202,57.307632880098886,189.9341021416804,"five"
"211.jpg",56.3044653893696,148.31979767298188,87.21878862793574,190.26249742586492,"seven"
"211.jpg",98.08057787391843,140.86130560131798,130.44286928306553,188.21509472817135,"nine"
"211.jpg",146.00413318912237,148.28060646622737,175.28121137206426,191.75446612438225,"three"
"211.jpg",181.2028739184178,141.62891268533772,223.308868974042,185.9798445222405,"five"
"211.jpg",236.7596956118665,145.6831754530478,249.78735321384426,191.42877368204284,"one"
"213.jpg",5.923014524103833,14.419661243822077,32.652966625463534,63.768147652388805,"three"
"213.jpg",34.39566594561187,9.136956857495882,68.3668108776267,66.26151925453048,"six"
"213.jpg",63.46318757725587,6.5908798393739705,101.14415945611867,67.48050092668863,"nine"
"213.jpg",115.58463380716935,31.269177306425043,146.7382571075402,53.28112129324548,"eq"
"213.jpg",153.2142305315204,10.339721478583197,190.90331427688506,66.35341587726525,"nine"
"213.jpg",207.26359703337454,13.00472353789127,237.78719870210136,66.87911861614498,"six"
"213.jpg",236.42981304079112,19.250991042009886,254.0460831273177,64.77225339785832,"three"
"213.jpg",251.26506489493204,31.398913714991764,273.67544808405444,53.97169738467875,"eq"
"213.jpg",16.454921199011125,102.09039075370676,44.9938195302843,123.97800401565075,"eq"
"213.jpg",62.2234239802225,77.03369542833609,90.77043417799753,128.7498712932455,"six"
"213.jpg",82.65045580964154,78.26213704695223,111.10012360939432,125.19698568780892,"nine"
"213.jpg",117.88029202719407,86.75176328253707,147.99154048207666,130.45536449752882,"three"
"213.jpg",162.32791254635353,96.56578202224054,192.95832045735477,118.92233834431633,"eq"
"213.jpg",199.0760197775031,84.18271210873147,218.3133111866502,126.12541186161451,"six"
"213.jpg",217.22767305315205,92.88451142915982,241.3158606304079,130.3175195634267,"three"
"213.jpg",239.0837453646477,83.79755714579902,261.0925911619283,124.25774814662275,"nine"
"213.jpg",29.690783374536466,155.41205467462933,59.11657911001237,176.86315897858321,"eq"
"213.jpg",64.52313813349815,144.74258649093906,88.8763133498146,184.79329695222407,"three"
"213.jpg",88.44773640296663,144.53176482701812,113.44310105067986,183.72432300247118,"six"
"213.jpg",107.24022713226206,144.3574315280066,134.93684332509272,191.84095706342669,"nine"
"213.jpg",142.02931860321385,161.5299371911038,172.37986711990112,184.868976523888,"eq"
"213.jpg",188.7104063658838,148.18600700164745,209.10363875154513,200.02245932866558,"six"
"213.jpg",202.76962299134735,156.64995623970347,230.78800988875156,197.80342617380563,"nine"
"213.jpg",231.3179851668727,157.34864085667218,254.92892459826948,198.29399196869855,"three"
"213.jpg",254.55037082818296,170.38714991762768,275.1572156983931,193.30860018533772,"eq"
"216.jpg",10.088457972805934,4.293464271004942,41.17177843016069,57.65702224052719,"zero"
"216.jpg",86.46438504326329,13.492586490939045,101.40914709517924,64.25465918451401,"one"
"216.jpg",52.244476205191596,33.60172981878089,79.89377317676144,43.02653933278418,"minus"
"216.jpg",110.61205964153277,29.002844419275124,136.24420580964156,39.86286295304778,"minus"
"216.jpg",159.72265142150803,15.152131383855027,173.35058714462298,61.84912994233938,"one"
"216.jpg",183.3471106304079,38.181695325370676,201.6704650803461,47.95382001647447,"minus"
"216.jpg",204.95441903584674,23.156597508237233,234.80067985166875,71.16717720345964,"two"
"216.jpg",233.20399412855377,42.97113107495882,251.49760506798518,52.228364394563435,"minus"
"216.jpg",255.26691903584674,22.85387922158155,267.60371600741655,60.97205776359144,"one"
"216.jpg",215.48632571075402,87.7558690280066,255.51568294190358,136.68946921334432,"two"
"216.jpg",246.85896940667493,150.36179468698518,272.3707895550062,190.15843801482703,"two"
"216.jpg",223.15744746600743,160.65421643327844,249.41555933250928,172.66429417215818,"minus"
"216.jpg",176.19379635352288,160.43528624382208,202.00710754017308,168.99248352553542,"minus"
"216.jpg",197.32791254635353,107.39336645387151,218.30519932014835,118.47366659802307,"minus"
"216.jpg",167.85885352286775,85.17465506589787,193.8316980840544,120.65891422981879,"zero"
"216.jpg",115.21013597033375,90.01003912685339,144.58861248454883,120.09402028418452,"zero"
"216.jpg",147.33447929542646,139.1652723434926,165.25494437577257,182.8945505560132,"one"
"216.jpg",107.24833899876391,140.53426173805602,123.91822466007417,178.51864960873147,"one"
"216.jpg",84.83119592089,98.14153881795717,106.5872218788628,112.26388745881384,"minus"
"216.jpg",66.3442521631644,152.9605771210873,90.78665791100124,163.3192184925865,"minus"
"216.jpg",26.41764524103832,154.38902903624384,59.55597187886279,166.18152800658982,"minus"
"216.jpg",43.067251236093945,78.45133597611203,83.81856458590853,126.50245829901155,"two"
"216.jpg",15.46527348578492,87.43693369028007,42.18711372064277,98.11721324135091,"minus"
"215.jpg",1.274915018541409,11.592488673805603,36.54936650185414,75.93904448105437,"two"
"215.jpg",40.29434487021014,20.121306116144975,66.90261897404203,71.6199032125206,"five"
"215.jpg",66.96480995055624,15.344033154859968,94.90478213844253,80.85416237644152,"eight"
"215.jpg",108.05411773794809,30.1083067339374,136.01977750309024,69.85224464579902,"div"
"215.jpg",148.47014060568603,23.584997940691927,175.0297435105068,78.39592771828666,"eight"
"215.jpg",177.99327873918418,29.839373970345967,212.58092552533992,81.49473589373972,"two"
"215.jpg",200.7416563658838,23.525535420098848,226.83212299134735,84.88950525123559,"five"
"215.jpg",228.56671044499382,29.060955518945637,262.00247218788627,78.16078047775947,"div"
"215.jpg",221.37689276885044,103.14449907331138,261.99300834363413,140.33154859967053,"div"
"215.jpg",184.95190822002473,101.95254581960462,214.0302456736712,151.43212005766065,"eight"
"215.jpg",158.97771168108778,105.54191978995058,190.31655593325095,145.11557866556836,"five"
"215.jpg",136.30234085290482,108.82046694810545,169.80299752781212,147.13595294481055,"two"
"215.jpg",83.98756180469717,108.00285728995058,124.01556705809642,153.61871911037892,"div"
"215.jpg",64.46229913473424,112.78283309308074,87.57841470951792,156.30939816721582,"eight"
"215.jpg",39.523717552533995,110.71380766062603,65.80210908529048,156.3053439044481,"five"
"215.jpg",8.789207354758963,109.10021107907744,45.78607849196539,157.02565125617792,"two"
"215.jpg",4.34796044499382,170.90609555189457,41.186650185414095,210,"eight"
"215.jpg",39.62646786155748,168.7586877059308,69.63631798516687,200.88736871911038,"two"
"215.jpg",68.19916563658839,165.5504144357496,107.29295426452411,202.76854664332785,"five"
"215.jpg",104.87291409147096,170.9912350700165,140.074358776267,200.30896056425044,"div"
"215.jpg",146.4597496909765,166.8477785214168,187.95059487021013,200.66303284596376,"two"
"215.jpg",181.72203337453647,159.78390135914333,209.42405747836835,194.828948723229,"five"
"215.jpg",208.34247527812116,161.41101214991764,237.27479913473425,206.51738828253707,"eight"
"215.jpg",245.32717861557478,158.15679056836905,276.0765605686032,189.46380766062606,"div"
"214.jpg",8.540443448702101,16.627883031301483,19.415752472187886,54.7852527800659,"one"
"214.jpg",32.796276266996294,14.016937808896213,68.56690358467245,62.96134936161451,"four"
"214.jpg",70.79225896168109,17.14412582372323,100.73586217552534,67.12372580313016,"seven"
"214.jpg",115.87395704573548,20.210499897034598,153.45488257107542,68.14269717874795,"seven"
"214.jpg",156.34135506798518,26.387844934102144,180.66749072929542,65.01415774299836,"four"
"214.jpg",193.94796817058096,24.49990990527183,209.19692521631643,63.2586619645799,"one"
"214.jpg",219.6355454264524,28.028469934102144,245.11356613102595,65.48174938220758,"times"
"214.jpg",1.2505794190358468,82.34883391680395,31.079264524103834,117.29117329077431,"times"
"214.jpg",53.27603522867738,78.5337726523888,68.73454882571076,119.5493976523888,"one"
"214.jpg",70.17575710754018,83.84485687808896,96.92598887515452,122.48198105436573,"four"
"214.jpg",93.48250154511743,77.47831291186162,132.5073393077874,123.9753011738056,"seven"
"214.jpg",135.50197002472189,89.73570067957166,163.34595179233622,117.5168605848435,"times"
"214.jpg",168.4821152657602,74.41329025947282,202.49787546353522,134.8866737026359,"one"
"214.jpg",198.66501854140915,81.99341021416805,236.57447466007417,131.96895593080725,"four"
"214.jpg",236.2756875772559,70.83337623558485,280,130.39725339785832,"seven"
"214.jpg",2.7336990111248456,155.85261789538717,48.56168881334982,209.0864394563427,"seven"
"214.jpg",64.64481613102596,154.38362335255354,93.33108003708283,205.78762098434925,"four"
"214.jpg",94.64249845488257,161.23667885090612,115.87125309023486,208.70398733525536,"one"
"214.jpg",121.44545735475897,167.01400329489292,146.3678152039555,196.0411732907743,"times"
"214.jpg",171.23338998763907,160.24338447281716,210.77468325092707,207.4498687191104,"four"
"214.jpg",210.1784610630408,166.38694398682043,234.95210135970336,209.39321200576606,"one"
"214.jpg",229.07775803461064,152.3848718080725,273.28743046971573,210,"seven"
"217.jpg",11.180855995055625,30.432647755354203,22.286001236093945,63.9708607907743,"one"
"217.jpg",14.929890296662547,96.24954952635915,26.594754326328804,135.57049268945636,"one"
"217.jpg",30.47763442521632,87.41125669275124,70.16494128553771,130.8756564044481,"three"
"217.jpg",29.112136897404206,28.58660677512356,65.8629480840544,68.85084174217464,"three"
"217.jpg",68.13562268232386,29.977218904448108,97.22477595797281,67.49266371499178,"five"
"217.jpg",99.44742737948084,34.19905786655684,137.44476205191594,70.34551328253707,"seven"
"217.jpg",149.02174752781212,33.7814688014827,182.60081891223734,69.58196046128501,"seven"
"217.jpg",182.3114956736712,27.84332526771005,213.097381025958,68.42919841433279,"five"
"217.jpg",220.49269932014835,30.31777697693575,248.05952564894935,69.10355745469522,"three"
"217.jpg",253.5539632262052,27.881165053542013,275.8440203955501,70.39551585667216,"one"
"217.jpg",237.08281829419036,72.30642504118617,262.55407911001237,128.67824598434927,"nine"
"217.jpg",189.17007880098888,77.75129993822077,230.7177070457355,126.62814044481055,"nine"
"217.jpg",156.53063195302843,82.22044892915982,184.37731767614338,125.53484091845141,"nine"
"217.jpg",98.73493510506799,84.8124742586491,134.40416409147096,135.3975108113674,"seven"
"217.jpg",70.03920735475897,81.28391422981879,97.39377317676144,127.90523321663923,"five"
"217.jpg",15.473385352286774,144.3358087932455,39.4939740420272,183.7513514209226,"nine"
"217.jpg",43.66752935723115,142.8424886738056,74.91308714462299,185.89200216227349,"three"
"217.jpg",80.82393386897405,133.67850339785832,104.44163318912238,181.99450422158156,"five"
"217.jpg",98.50915482076638,139.88422827429986,136.38210754017305,187.69885193574962,"seven"
"217.jpg",137.79222033374538,148.061676276771,151.2781983930779,198.4210255354201,"one"
"217.jpg",153.0749768232386,136.8259627265239,166.61908992583437,179.7579025947282,"one"
"217.jpg",176.81976205191594,150.37801173805602,199.62492274412855,194.27216330313016,"three"
"217.jpg",203.56458590852907,145.19396107907744,235.60105067985168,193.92890238879738,"five"
"217.jpg",238.50915482076638,147.38056013179573,257.50309023485784,190.72873764415158,"seven"
"218.jpg",10.127665327564895,11.839798702635916,46.24304697156984,72.79293657331137,"two"
"218.jpg",46.435027812113724,16.33732753294893,76.36105531520396,72.54562654448105,"four"
"218.jpg",82.59096878862793,22.374124794069193,105.84904202719406,68.9697667833608,"six"
"218.jpg",98.67950401730532,26.408116247940693,128.0715003090235,74.93223589373972,"eight"
"218.jpg",126.24227441285538,27.095989497528834,155.35170735475896,60.581497116968706,"zero"
"218.jpg",162.76865729295426,29.915053542009886,198.44194221260815,67.30346478583196,"zero"
"218.jpg",194.29001854140915,28.006847199341024,221.52966625463534,79.41354767298188,"eight"
"218.jpg",221.0848655747837,23.317416598023065,240.7115265760198,72.55778933278418,"six"
"218.jpg",238.81199783683562,34.528804571663926,260.128631025958,80.61360945222407,"four"
"218.jpg",259.2336217552534,31.581355539538716,279.8350587144623,78.32835667215816,"two"
"218.jpg",3.7071229913473425,113.83964425453048,32.34201174289246,145.16422981878088,"two"
"218.jpg",31.702526266996294,108.70829901153213,57.10889215080346,143.96957372322902,"four"
"218.jpg",59.987252781211374,113.81531867792422,84.71762978986403,142.82762304365735,"six"
"218.jpg",84.69194221260817,113.43151513591434,112.85093479604451,147.36974876441516,"eight"
"218.jpg",109.8536001236094,109.77727296128502,140.88689740420273,140.60994130971994,"zero"
"218.jpg",149.08799443757727,109.22994748764415,170.30052533992585,137.43950782537067,"zero"
"218.jpg",169.25139060568603,109.97998609967051,200.14813813349815,145.8764286449753,"eight"
"218.jpg",201.1999768232386,109.00155735172983,227.78526730531522,146.72917524711698,"six"
"218.jpg",225.75459672435107,115.03565177100495,243.74536464771325,148.49277955107084,"four"
"218.jpg",250.23485784919654,113.31394151565077,280,146.64268430807252,"two"
"218.jpg",7.247952719406675,164.43549217462933,32.4380021631644,201.61983885914333,"six"
"218.jpg",33.91571384425217,161.1555935955519,64.19325556242275,196.1127985996705,"two"
"218.jpg",61.02286773794809,159.8663380354201,91.41262360939432,202.11851317957166,"eight"
"218.jpg",87.7244283065513,164.24629324546953,124.74563504326329,198.94672827429986,"zero"
"218.jpg",123.54372682323857,163.43814353377266,145.19024258343634,201.2509009472817,"four"
"218.jpg",146.23802533992585,164.74496756589787,168.72141532756493,199.56027337314663,"four"
"218.jpg",169.8016455500618,167.33834431630973,203.5105067985167,196.61282434102142,"zero"
"218.jpg",201.07559487021015,162.62458813838552,223.5427611248455,205.16731878088964,"eight"
"218.jpg",225.2070457354759,166.35450988467875,247.21724351050682,200.99007670922572,"two"
"218.jpg",246.09375,166.6720938014827,271.9597883189122,205.9849284390445,"six"
"219.jpg",8.84734239802225,8.839644254530478,23.60553152039555,56.25965300658979,"one"
"219.jpg",33.683173671199015,12.039808999176278,60.653777812113724,63.75328202224053,"three"
"219.jpg",62.96701174289246,15.664319913509063,94.20851359703337,52.50270284184514,"times"
